transaction_id,customer_id,campaign_id,transaction_amount,clicks,impressions,conversions,transaction_date
465,3202,655,13.06,2,49,0,2023-01-20 08:00:00
466,15450,698,11.14,2,36,0,2023-01-20 09:00:00
467,18206,519,39.44,1,18,0,2023-01-20 10:00:00
468,13585,234,140.05,6,21,0,2023-01-20 11:00:00
469,12629,183,60.98,3,39,0,2023-01-20 12:00:00
470,4308,726,107.21,4,33,0,2023-01-20 13:00:00
471,19346,249,12.25,4,7,0,2023-01-20 14:00:00
472,1647,500,33.77,2,37,0,2023-01-20 15:00:00
473,19020,53,13.03,3,50,1,2023-01-20 16:00:00
474,2344,150,30.85,1,23,0,2023-01-20 17:00:00
475,8185,359,26.72,3,25,0,2023-01-20 18:00:00
476,15302,85,137.22,0,35,0,2023-01-20 19:00:00
477,15530,405,95.23,2,33,0,2023-01-20 20:00:00
478,19603,346,92.1,3,28,0,2023-01-20 21:00:00
479,15600,618,11.26,2,25,0,2023-01-20 22:00:00
480,12343,382,45.45,3,50,0,2023-01-20 23:00:00
481,5724,330,15.11,2,42,0,2023-01-21 00:00:00
482,11005,345,110.38,5,32,0,2023-01-21 01:00:00
483,4977,454,40.09,4,5,0,2023-01-21 02:00:00
484,4039,783,15.11,2,8,0,2023-01-21 03:00:00
485,3835,446,215.69,2,24,0,2023-01-21 04:00:00
486,9992,920,26.99,3,27,0,2023-01-21 05:00:00
487,19269,564,21.14,4,30,0,2023-01-21 06:00:00
488,1323,592,51.57,2,3,0,2023-01-21 07:00:00
489,13922,247,43.13,3,13,0,2023-01-21 08:00:00
490,2610,741,26.04,2,38,0,2023-01-21 09:00:00
491,17109,196,76.84,2,30,0,2023-01-21 10:00:00
492,18796,765,27.09,2,27,0,2023-01-21 11:00:00
493,9508,530,31.16,1,33,0,2023-01-21 12:00:00
494,15359,617,70.19,3,28,1,2023-01-21 13:00:00
495,11735,37,52.36,2,46,0,2023-01-21 14:00:00
496,9747,587,27.04,1,27,0,2023-01-21 15:00:00
497,426,973,138.04,1,44,0,2023-01-21 16:00:00
498,7098,262,73.44,4,36,1,2023-01-21 17:00:00
499,6984,33,27.99,5,39,0,2023-01-21 18:00:00
500,7499,548,109.26,3,23,0,2023-01-21 19:00:00
501,7534,917,28.75,1,16,0,2023-01-21 20:00:00
502,19232,239,195.76,1,11,0,2023-01-21 21:00:00
503,5868,607,129.3,4,32,0,2023-01-21 22:00:00
504,19108,692,35.63,3,6,0,2023-01-21 23:00:00
505,12141,402,64.39,5,52,0,2023-01-22 00:00:00
506,5339,401,48.34,4,17,0,2023-01-22 01:00:00
507,10608,649,94.86,0,47,0,2023-01-22 02:00:00
508,18282,591,109.17,1,8,0,2023-01-22 03:00:00
509,4821,797,59.75,0,48,0,2023-01-22 04:00:00
510,17099,132,50.55,5,24,0,2023-01-22 05:00:00
511,2873,216,30.73,2,49,0,2023-01-22 06:00:00
512,5932,459,125.15,3,26,0,2023-01-22 07:00:00
513,13554,216,56.59,0,16,0,2023-01-22 08:00:00
514,17587,620,13.5,2,17,0,2023-01-22 09:00:00
515,16476,396,65.21,2,49,0,2023-01-22 10:00:00
516,17908,702,21.97,2,20,0,2023-01-22 11:00:00
517,5770,671,17.62,5,54,1,2023-01-22 12:00:00
518,13818,196,223.41,7,44,0,2023-01-22 13:00:00
519,8361,360,123.43,3,9,1,2023-01-22 14:00:00
520,14723,812,75.05,3,27,0,2023-01-22 15:00:00
521,6245,276,54.22,2,19,0,2023-01-22 16:00:00
522,9512,518,34.31,1,25,0,2023-01-22 17:00:00
523,7153,301,29.02,2,17,0,2023-01-22 18:00:00
524,18625,709,30.51,3,6,0,2023-01-22 19:00:00
525,13773,571,40.13,3,50,0,2023-01-22 20:00:00
526,9062,910,30.93,2,47,0,2023-01-22 21:00:00
527,11550,719,22.73,2,31,0,2023-01-22 22:00:00
528,11480,81,131.71,3,18,0,2023-01-22 23:00:00
529,975,335,81.11,0,2,0,2023-01-23 00:00:00
530,6372,281,61.25,1,3,0,2023-01-23 01:00:00
531,2229,107,39.23,4,22,0,2023-01-23 02:00:00
532,2559,630,91.57,2,28,0,2023-01-23 03:00:00
533,10702,142,18.78,3,20,0,2023-01-23 04:00:00
534,1321,348,17.5,1,21,0,2023-01-23 05:00:00
535,18300,442,164.02,2,21,0,2023-01-23 06:00:00
536,11173,927,152.68,1,24,0,2023-01-23 07:00:00
537,1241,365,65.2,3,52,0,2023-01-23 08:00:00
538,18954,411,41.33,1,35,0,2023-01-23 09:00:00
539,8942,41,120.2,7,10,1,2023-01-23 10:00:00
540,15386,436,77.31,4,16,0,2023-01-23 11:00:00
541,3323,180,83.22,3,6,0,2023-01-23 12:00:00
542,11479,510,62.58,5,44,0,2023-01-23 13:00:00
543,4753,804,137.38,3,14,0,2023-01-23 14:00:00
544,8926,720,28.63,8,26,0,2023-01-23 15:00:00
545,10579,946,25.49,4,5,0,2023-01-23 16:00:00
546,17644,867,54.35,3,11,0,2023-01-23 17:00:00
547,2414,973,31.59,2,28,0,2023-01-23 18:00:00
548,14770,917,12.91,1,38,0,2023-01-23 19:00:00
549,2906,509,173.47,3,26,1,2023-01-23 20:00:00
550,10689,175,126.94,8,39,0,2023-01-23 21:00:00
551,2555,788,10.52,3,35,1,2023-01-23 22:00:00
552,7444,753,111.3,4,40,1,2023-01-23 23:00:00
553,3403,584,46.48,5,12,0,2023-01-24 00:00:00
554,5657,116,45.17,1,35,0,2023-01-24 01:00:00
555,1529,468,19.16,4,16,0,2023-01-24 02:00:00
556,851,672,20.95,6,27,1,2023-01-24 03:00:00
557,13633,119,26.49,3,34,0,2023-01-24 04:00:00
558,13505,646,50.61,0,1,0,2023-01-24 05:00:00
559,4675,590,42.96,3,37,0,2023-01-24 06:00:00
560,4410,162,26.16,3,15,0,2023-01-24 07:00:00
561,19680,932,92.0,4,17,0,2023-01-24 08:00:00
562,9572,716,31.66,3,34,0,2023-01-24 09:00:00
563,11691,34,20.96,4,47,1,2023-01-24 10:00:00
564,1416,16,36.68,2,7,0,2023-01-24 11:00:00
565,18654,428,71.19,6,20,0,2023-01-24 12:00:00
566,7271,291,29.55,3,12,0,2023-01-24 13:00:00
567,14654,955,29.18,1,11,0,2023-01-24 14:00:00
568,19192,747,16.15,4,15,1,2023-01-24 15:00:00
569,3609,314,15.36,1,26,0,2023-01-24 16:00:00
570,7606,973,27.33,0,38,0,2023-01-24 17:00:00
571,19198,795,73.58,1,35,0,2023-01-24 18:00:00
572,10195,937,48.59,4,13,0,2023-01-24 19:00:00
573,18504,30,97.13,3,14,0,2023-01-24 20:00:00
574,8648,417,73.34,2,36,0,2023-01-24 21:00:00
575,12898,740,60.76,1,7,0,2023-01-24 22:00:00
576,19269,352,17.7,1,27,0,2023-01-24 23:00:00
577,939,462,133.24,2,11,0,2023-01-25 00:00:00
578,15121,48,11.51,2,26,0,2023-01-25 01:00:00
579,9877,872,167.96,5,45,0,2023-01-25 02:00:00
580,5741,813,91.35,5,42,0,2023-01-25 03:00:00
581,15179,340,24.54,5,17,0,2023-01-25 04:00:00
582,19794,511,221.67,2,14,0,2023-01-25 05:00:00
583,18470,822,39.74,5,37,0,2023-01-25 06:00:00
584,18751,987,91.63,0,21,0,2023-01-25 07:00:00
585,140,767,144.53,1,22,0,2023-01-25 08:00:00
586,7062,865,44.42,3,36,0,2023-01-25 09:00:00
587,16811,928,58.38,2,15,0,2023-01-25 10:00:00
588,19287,490,63.17,0,14,0,2023-01-25 11:00:00
589,18402,477,53.79,2,27,0,2023-01-25 12:00:00
590,17603,548,20.27,1,39,0,2023-01-25 13:00:00
591,1913,903,27.26,3,45,0,2023-01-25 14:00:00
592,16113,982,15.67,4,46,1,2023-01-25 15:00:00
593,6789,793,38.61,8,17,0,2023-01-25 16:00:00
594,9645,651,20.25,3,16,0,2023-01-25 17:00:00
595,1718,771,19.63,2,50,0,2023-01-25 18:00:00
596,2200,709,16.13,5,30,0,2023-01-25 19:00:00
597,19559,951,37.51,2,27,0,2023-01-25 20:00:00
598,1429,428,14.86,1,6,0,2023-01-25 21:00:00
599,1312,747,75.38,2,8,0,2023-01-25 22:00:00
600,6277,993,125.18,6,43,0,2023-01-25 23:00:00
601,7570,300,28.79,5,44,0,2023-01-26 00:00:00
602,10982,841,101.45,1,9,0,2023-01-26 01:00:00
603,3107,176,54.45,6,18,1,2023-01-26 02:00:00
604,2915,587,36.03,2,34,0,2023-01-26 03:00:00
605,17138,889,93.63,6,17,0,2023-01-26 04:00:00
606,16868,771,87.51,4,50,1,2023-01-26 05:00:00
607,7813,584,150.95,3,4,1,2023-01-26 06:00:00
608,16772,356,151.2,2,34,0,2023-01-26 07:00:00
609,8737,311,69.74,5,53,0,2023-01-26 08:00:00
610,2907,585,131.84,5,54,0,2023-01-26 09:00:00
611,2966,612,12.82,5,37,0,2023-01-26 10:00:00
612,2747,481,20.52,2,35,0,2023-01-26 11:00:00
613,7179,215,28.28,5,43,0,2023-01-26 12:00:00
614,17546,195,88.7,4,40,1,2023-01-26 13:00:00
615,16805,43,12.2,6,26,1,2023-01-26 14:00:00
616,4520,640,80.92,5,45,0,2023-01-26 15:00:00
617,2210,186,65.51,2,4,0,2023-01-26 16:00:00
618,17570,441,115.14,4,51,0,2023-01-26 17:00:00
619,18204,874,12.42,7,56,0,2023-01-26 18:00:00
620,15721,761,58.57,2,32,0,2023-01-26 19:00:00
621,7397,498,15.26,5,53,0,2023-01-26 20:00:00
622,14557,16,12.9,1,29,0,2023-01-26 21:00:00
623,16292,316,157.42,2,10,0,2023-01-26 22:00:00
624,17315,55,22.58,4,43,0,2023-01-26 23:00:00
625,17738,686,20.48,3,51,1,2023-01-27 00:00:00
626,657,72,113.86,1,10,0,2023-01-27 01:00:00
627,17590,299,28.74,2,10,0,2023-01-27 02:00:00
628,19252,257,103.95,4,45,0,2023-01-27 03:00:00
629,8648,831,65.46,5,26,1,2023-01-27 04:00:00
630,5015,501,20.51,10,40,0,2023-01-27 05:00:00
631,2491,381,46.65,2,33,0,2023-01-27 06:00:00
632,875,43,64.07,2,37,0,2023-01-27 07:00:00
633,11300,88,74.16,2,17,0,2023-01-27 08:00:00
634,4164,477,42.88,0,44,0,2023-01-27 09:00:00
635,12648,141,31.93,3,12,1,2023-01-27 10:00:00
636,3193,186,158.68,5,12,0,2023-01-27 11:00:00
637,5044,962,37.02,5,36,0,2023-01-27 12:00:00
638,14625,929,68.89,5,45,1,2023-01-27 13:00:00
639,5998,78,100.72,6,41,0,2023-01-27 14:00:00
640,6356,202,19.25,1,4,0,2023-01-27 15:00:00
641,16959,516,42.98,2,43,0,2023-01-27 16:00:00
642,19280,255,50.16,2,17,0,2023-01-27 17:00:00
643,1989,495,52.21,6,36,0,2023-01-27 18:00:00
644,8482,464,18.07,6,32,0,2023-01-27 19:00:00
645,18852,161,11.31,3,14,0,2023-01-27 20:00:00
646,1589,623,64.69,3,26,0,2023-01-27 21:00:00
647,8997,141,58.57,2,35,0,2023-01-27 22:00:00
648,16856,901,70.23,3,29,1,2023-01-27 23:00:00
649,15951,264,22.62,0,46,0,2023-01-28 00:00:00
650,10162,939,30.6,2,23,0,2023-01-28 01:00:00
651,12657,448,52.25,7,16,0,2023-01-28 02:00:00
652,410,879,12.97,1,22,0,2023-01-28 03:00:00
653,9818,328,21.56,2,7,0,2023-01-28 04:00:00
654,3960,351,116.35,4,8,1,2023-01-28 05:00:00
655,3575,761,18.37,4,29,0,2023-01-28 06:00:00
656,15385,853,18.97,5,19,0,2023-01-28 07:00:00
657,7363,504,73.84,7,29,0,2023-01-28 08:00:00
658,15781,330,117.48,3,50,1,2023-01-28 09:00:00
659,19110,277,186.95,2,46,0,2023-01-28 10:00:00
660,5854,311,100.49,3,15,1,2023-01-28 11:00:00
661,12059,493,72.3,1,26,0,2023-01-28 12:00:00
662,19863,971,118.68,2,34,0,2023-01-28 13:00:00
663,10179,63,44.78,3,36,0,2023-01-28 14:00:00
664,18263,856,27.22,4,46,0,2023-01-28 15:00:00
665,11510,829,73.68,5,37,0,2023-01-28 16:00:00
666,6232,860,36.11,3,39,0,2023-01-28 17:00:00
667,16805,31,33.6,5,51,0,2023-01-28 18:00:00
668,16018,76,37.74,3,31,0,2023-01-28 19:00:00
669,13319,301,59.05,2,18,0,2023-01-28 20:00:00
670,16884,664,126.29,1,6,0,2023-01-28 21:00:00
671,4442,575,161.85,6,30,1,2023-01-28 22:00:00
672,14064,941,63.11,2,48,0,2023-01-28 23:00:00
673,18952,28,11.83,4,6,0,2023-01-29 00:00:00
674,6049,338,36.17,1,24,0,2023-01-29 01:00:00
675,12458,545,16.95,1,34,0,2023-01-29 02:00:00
676,4215,783,50.85,3,34,1,2023-01-29 03:00:00
677,8950,668,35.17,1,4,0,2023-01-29 04:00:00
678,16000,955,76.88,6,28,0,2023-01-29 05:00:00
679,10303,284,55.96,5,41,1,2023-01-29 06:00:00
680,109,40,20.1,4,37,0,2023-01-29 07:00:00
681,746,332,18.33,2,6,0,2023-01-29 08:00:00
682,6861,855,15.28,2,25,0,2023-01-29 09:00:00
683,17733,926,77.85,3,44,0,2023-01-29 10:00:00
684,7036,344,30.19,5,9,1,2023-01-29 11:00:00
685,19696,905,39.02,3,20,0,2023-01-29 12:00:00
686,11780,58,37.92,2,8,0,2023-01-29 13:00:00
687,7787,874,63.79,2,13,0,2023-01-29 14:00:00
688,17122,525,12.36,3,37,0,2023-01-29 15:00:00
689,5533,938,31.92,1,45,0,2023-01-29 16:00:00
690,10744,84,15.09,2,46,0,2023-01-29 17:00:00
691,15893,275,12.49,6,42,1,2023-01-29 18:00:00
692,18586,960,14.26,1,28,0,2023-01-29 19:00:00
693,6368,900,37.35,2,8,0,2023-01-29 20:00:00
694,15182,26,69.21,5,30,0,2023-01-29 21:00:00
695,17826,179,41.09,5,44,0,2023-01-29 22:00:00
696,684,274,24.03,4,31,1,2023-01-29 23:00:00
697,18305,481,62.66,3,48,0,2023-01-30 00:00:00
698,5171,980,21.29,2,5,0,2023-01-30 01:00:00
699,15317,171,33.79,0,45,0,2023-01-30 02:00:00
700,5716,894,161.78,3,47,0,2023-01-30 03:00:00
701,15653,447,98.41,5,11,0,2023-01-30 04:00:00
702,3985,981,132.4,0,16,0,2023-01-30 05:00:00
703,3416,808,18.61,5,19,0,2023-01-30 06:00:00
704,6110,23,58.48,1,2,0,2023-01-30 07:00:00
705,271,331,28.55,0,17,0,2023-01-30 08:00:00
706,6833,827,94.76,4,29,1,2023-01-30 09:00:00
707,9472,390,40.3,1,12,0,2023-01-30 10:00:00
708,6475,326,76.67,5,9,1,2023-01-30 11:00:00
709,3995,235,28.68,2,49,0,2023-01-30 12:00:00
710,11657,997,13.55,1,19,0,2023-01-30 13:00:00
711,19215,459,79.75,1,40,0,2023-01-30 14:00:00
712,17952,100,56.08,5,50,0,2023-01-30 15:00:00
713,6411,776,110.72,1,9,0,2023-01-30 16:00:00
714,6019,344,16.14,4,21,0,2023-01-30 17:00:00
715,8986,491,184.73,6,49,0,2023-01-30 18:00:00
716,9223,266,132.1,2,40,0,2023-01-30 19:00:00
717,860,659,62.85,3,25,0,2023-01-30 20:00:00
718,12727,152,47.28,3,38,0,2023-01-30 21:00:00
719,6148,117,35.47,3,51,1,2023-01-30 22:00:00
720,9758,673,14.96,5,24,1,2023-01-30 23:00:00
721,678,872,142.1,1,11,0,2023-01-31 00:00:00
722,8654,727,20.85,5,23,0,2023-01-31 01:00:00
723,13860,455,32.09,5,39,0,2023-01-31 02:00:00
724,15711,432,20.27,3,13,1,2023-01-31 03:00:00
725,9715,389,25.14,3,24,0,2023-01-31 04:00:00
726,1235,613,34.92,2,32,0,2023-01-31 05:00:00
727,9329,496,69.67,2,20,0,2023-01-31 06:00:00
728,12405,175,93.33,2,35,0,2023-01-31 07:00:00
729,12851,119,13.0,4,37,1,2023-01-31 08:00:00
730,7116,62,94.46,4,45,0,2023-01-31 09:00:00
731,18633,601,88.78,3,23,0,2023-01-31 10:00:00
732,8316,845,17.25,1,45,0,2023-01-31 11:00:00
733,12444,10,26.04,3,44,0,2023-01-31 12:00:00
734,7376,81,14.39,4,12,0,2023-01-31 13:00:00
735,4562,168,43.12,2,43,0,2023-01-31 14:00:00
736,13042,14,183.25,1,49,0,2023-01-31 15:00:00
737,13476,701,114.58,3,29,0,2023-01-31 16:00:00
738,13589,715,113.58,2,5,0,2023-01-31 17:00:00
739,3931,768,16.81,3,14,1,2023-01-31 18:00:00
740,3777,686,125.78,2,30,0,2023-01-31 19:00:00
741,19269,10,11.02,4,39,0,2023-01-31 20:00:00
742,5100,367,81.85,5,44,0,2023-01-31 21:00:00
743,18482,46,27.8,3,23,0,2023-01-31 22:00:00
744,8336,745,44.84,1,21,0,2023-01-31 23:00:00
745,8358,350,76.17,6,53,0,2023-02-01 00:00:00
746,3139,951,62.1,4,11,0,2023-02-01 01:00:00
747,5140,818,30.39,3,10,0,2023-02-01 02:00:00
748,14959,748,95.06,5,33,1,2023-02-01 03:00:00
749,18886,592,62.79,3,25,0,2023-02-01 04:00:00
750,3929,869,102.81,5,9,0,2023-02-01 05:00:00
751,18742,635,32.81,2,26,0,2023-02-01 06:00:00
752,577,142,16.24,1,38,0,2023-02-01 07:00:00
753,15030,798,33.26,4,30,0,2023-02-01 08:00:00
754,12522,516,44.11,2,5,0,2023-02-01 09:00:00
755,13205,807,17.77,0,35,0,2023-02-01 10:00:00
756,7301,899,51.24,2,23,0,2023-02-01 11:00:00
757,14010,824,64.14,0,25,0,2023-02-01 12:00:00
758,1668,789,10.13,1,20,0,2023-02-01 13:00:00
759,1299,662,50.48,2,19,0,2023-02-01 14:00:00
760,14135,68,16.85,3,46,1,2023-02-01 15:00:00
761,5832,791,17.69,6,19,0,2023-02-01 16:00:00
762,12901,249,33.65,1,17,0,2023-02-01 17:00:00
763,12440,388,14.87,1,23,0,2023-02-01 18:00:00
764,2264,70,52.44,6,22,0,2023-02-01 19:00:00
765,4755,422,76.81,1,37,0,2023-02-01 20:00:00
766,3864,793,29.76,7,9,0,2023-02-01 21:00:00
767,4406,443,146.69,0,28,0,2023-02-01 22:00:00
768,7401,386,72.03,9,33,0,2023-02-01 23:00:00
769,3528,570,235.49,2,23,0,2023-02-02 00:00:00
770,5599,318,56.67,2,16,0,2023-02-02 01:00:00
771,6651,737,40.89,4,10,1,2023-02-02 02:00:00
772,11539,421,82.19,2,37,0,2023-02-02 03:00:00
773,3019,994,35.09,4,20,1,2023-02-02 04:00:00
774,9397,986,10.04,2,11,0,2023-02-02 05:00:00
775,7319,591,21.98,1,47,0,2023-02-02 06:00:00
776,15831,277,21.52,4,32,0,2023-02-02 07:00:00
777,10444,827,43.58,3,7,0,2023-02-02 08:00:00
778,17358,721,72.18,4,27,1,2023-02-02 09:00:00
779,12615,895,50.69,6,36,1,2023-02-02 10:00:00
780,8227,623,15.44,6,39,0,2023-02-02 11:00:00
781,5998,695,25.09,3,48,0,2023-02-02 12:00:00
782,15576,126,17.34,4,33,0,2023-02-02 13:00:00
783,8193,852,14.14,3,33,0,2023-02-02 14:00:00
784,2516,508,18.52,3,16,0,2023-02-02 15:00:00
785,6748,368,46.68,4,27,1,2023-02-02 16:00:00
786,6214,72,80.48,3,4,0,2023-02-02 17:00:00
787,5764,71,35.29,6,16,1,2023-02-02 18:00:00
788,6401,193,21.21,3,31,1,2023-02-02 19:00:00
789,18325,515,38.13,5,15,0,2023-02-02 20:00:00
790,7011,502,30.02,4,7,1,2023-02-02 21:00:00
791,9213,956,12.28,4,26,0,2023-02-02 22:00:00
792,6516,550,137.9,3,10,1,2023-02-02 23:00:00
793,7037,870,10.53,2,38,0,2023-02-03 00:00:00
794,2147,738,12.1,8,10,0,2023-02-03 01:00:00
795,9781,287,27.86,1,44,0,2023-02-03 02:00:00
796,3664,328,84.98,1,46,0,2023-02-03 03:00:00
797,5082,115,43.56,1,16,0,2023-02-03 04:00:00
798,16231,373,45.8,1,5,0,2023-02-03 05:00:00
799,13257,25,58.0,3,32,0,2023-02-03 06:00:00
800,11607,796,12.05,4,14,0,2023-02-03 07:00:00
801,962,503,169.47,3,6,0,2023-02-03 08:00:00
802,4342,473,49.87,1,39,0,2023-02-03 09:00:00
803,11041,253,96.77,2,27,0,2023-02-03 10:00:00
804,11736,372,38.03,7,8,1,2023-02-03 11:00:00
805,4375,257,38.62,3,14,0,2023-02-03 12:00:00
806,9045,336,19.22,3,21,0,2023-02-03 13:00:00
807,19966,509,32.32,2,51,0,2023-02-03 14:00:00
808,12719,122,20.22,5,44,1,2023-02-03 15:00:00
809,5381,957,131.93,1,44,0,2023-02-03 16:00:00
810,16205,387,29.91,3,5,0,2023-02-03 17:00:00
811,16104,875,35.5,5,19,0,2023-02-03 18:00:00
812,13567,48,17.2,2,48,0,2023-02-03 19:00:00
813,2313,869,252.66,3,40,0,2023-02-03 20:00:00
814,2493,880,52.37,1,8,0,2023-02-03 21:00:00
815,2271,270,52.73,2,14,0,2023-02-03 22:00:00
816,6702,654,17.86,2,26,0,2023-02-03 23:00:00
817,7608,170,66.85,2,7,0,2023-02-04 00:00:00
818,8461,241,67.14,2,15,0,2023-02-04 01:00:00
819,11595,631,127.26,2,22,0,2023-02-04 02:00:00
820,5295,689,26.68,7,45,0,2023-02-04 03:00:00
821,16817,680,111.92,2,22,0,2023-02-04 04:00:00
822,17187,335,39.32,5,38,0,2023-02-04 05:00:00
823,6135,791,22.76,0,44,0,2023-02-04 06:00:00
824,13219,962,64.05,1,20,0,2023-02-04 07:00:00
825,1304,348,11.66,3,50,1,2023-02-04 08:00:00
826,5214,765,107.61,3,31,0,2023-02-04 09:00:00
827,7008,939,13.38,4,6,1,2023-02-04 10:00:00
828,11121,191,35.43,4,24,0,2023-02-04 11:00:00
829,14676,231,17.74,3,24,0,2023-02-04 12:00:00
830,14756,971,41.8,4,10,0,2023-02-04 13:00:00
831,15068,347,167.86,2,49,0,2023-02-04 14:00:00
832,3059,662,17.69,3,26,0,2023-02-04 15:00:00
833,1850,334,15.69,2,4,0,2023-02-04 16:00:00
834,13703,439,21.03,3,18,1,2023-02-04 17:00:00
835,1302,17,149.42,6,35,0,2023-02-04 18:00:00
836,4038,311,26.51,3,27,0,2023-02-04 19:00:00
837,13763,825,56.7,6,50,1,2023-02-04 20:00:00
838,16675,440,27.03,3,16,0,2023-02-04 21:00:00
839,6945,935,73.58,3,6,0,2023-02-04 22:00:00
840,10887,386,59.87,4,9,0,2023-02-04 23:00:00
841,10167,316,170.47,5,50,1,2023-02-05 00:00:00
842,8569,158,29.94,4,42,0,2023-02-05 01:00:00
843,259,285,28.74,4,17,0,2023-02-05 02:00:00
844,17211,615,85.52,3,17,1,2023-02-05 03:00:00
845,2420,891,18.61,5,30,0,2023-02-05 04:00:00
846,15323,512,75.12,1,14,0,2023-02-05 05:00:00
847,11209,340,83.94,2,46,0,2023-02-05 06:00:00
848,7933,608,107.73,2,36,0,2023-02-05 07:00:00
849,18537,385,68.53,4,49,0,2023-02-05 08:00:00
850,11117,483,19.14,2,21,0,2023-02-05 09:00:00
851,3333,917,30.47,2,29,0,2023-02-05 10:00:00
852,5887,454,12.87,4,29,0,2023-02-05 11:00:00
853,19502,467,79.87,4,11,0,2023-02-05 12:00:00
854,4740,995,68.74,1,34,0,2023-02-05 13:00:00
855,3598,848,46.17,2,37,0,2023-02-05 14:00:00
856,5597,781,202.41,1,36,0,2023-02-05 15:00:00
857,2315,974,29.27,2,21,0,2023-02-05 16:00:00
858,1558,10,120.57,0,9,0,2023-02-05 17:00:00
859,15877,397,20.03,7,38,0,2023-02-05 18:00:00
860,1717,352,165.13,6,42,1,2023-02-05 19:00:00
861,9365,222,27.04,4,21,0,2023-02-05 20:00:00
862,8015,198,92.06,4,6,0,2023-02-05 21:00:00
863,18712,461,15.96,0,3,0,2023-02-05 22:00:00
864,14362,121,36.31,1,18,0,2023-02-05 23:00:00
865,9700,191,178.93,5,47,0,2023-02-06 00:00:00
866,11328,978,28.64,5,36,0,2023-02-06 01:00:00
867,14447,850,85.83,2,46,0,2023-02-06 02:00:00
868,15448,727,43.13,2,37,0,2023-02-06 03:00:00
869,7804,228,56.48,5,11,1,2023-02-06 04:00:00
870,12710,412,55.63,1,36,0,2023-02-06 05:00:00
871,11922,177,52.23,2,18,0,2023-02-06 06:00:00
872,4822,646,43.02,5,25,0,2023-02-06 07:00:00
873,5560,144,20.57,0,3,0,2023-02-06 08:00:00
874,19584,409,10.62,2,36,0,2023-02-06 09:00:00
875,2342,524,66.56,5,35,0,2023-02-06 10:00:00
876,13461,764,71.2,5,17,0,2023-02-06 11:00:00
877,19783,170,84.33,2,44,0,2023-02-06 12:00:00
878,5260,924,143.58,5,34,1,2023-02-06 13:00:00
879,19236,285,18.87,2,20,0,2023-02-06 14:00:00
880,1146,822,120.58,4,41,0,2023-02-06 15:00:00
881,11787,347,23.45,5,35,0,2023-02-06 16:00:00
882,16768,973,49.06,5,24,1,2023-02-06 17:00:00
883,10179,464,25.01,4,45,0,2023-02-06 18:00:00
884,10523,598,17.48,2,7,0,2023-02-06 19:00:00
885,11004,788,12.64,4,47,1,2023-02-06 20:00:00
886,13759,763,31.05,2,44,0,2023-02-06 21:00:00
887,8811,289,187.59,4,31,0,2023-02-06 22:00:00
888,17404,711,41.99,1,5,0,2023-02-06 23:00:00
889,4045,228,11.91,0,29,0,2023-02-07 00:00:00
890,16590,492,66.14,2,48,0,2023-02-07 01:00:00
891,11985,393,21.27,2,50,0,2023-02-07 02:00:00
892,3618,116,13.01,8,24,0,2023-02-07 03:00:00
893,16448,395,88.65,1,16,0,2023-02-07 04:00:00
894,19561,345,39.55,4,36,0,2023-02-07 05:00:00
895,7608,289,199.03,4,17,0,2023-02-07 06:00:00
896,12121,554,72.72,2,38,0,2023-02-07 07:00:00
897,3806,879,27.02,1,44,0,2023-02-07 08:00:00
898,14000,852,209.19,5,18,0,2023-02-07 09:00:00
899,4324,226,112.32,3,26,0,2023-02-07 10:00:00
900,4024,315,28.99,3,43,1,2023-02-07 11:00:00
901,16779,699,27.16,3,42,0,2023-02-07 12:00:00
902,10973,537,44.9,2,38,0,2023-02-07 13:00:00
903,1860,882,49.02,2,5,0,2023-02-07 14:00:00
904,13986,620,53.21,0,49,0,2023-02-07 15:00:00
905,6442,975,22.26,4,41,0,2023-02-07 16:00:00
906,17405,411,12.81,1,9,0,2023-02-07 17:00:00
907,15038,498,48.99,3,25,0,2023-02-07 18:00:00
908,19857,481,56.62,4,20,0,2023-02-07 19:00:00
909,7748,223,168.43,3,35,0,2023-02-07 20:00:00
910,5518,655,49.23,2,34,0,2023-02-07 21:00:00
911,13572,77,18.5,5,40,1,2023-02-07 22:00:00
912,6370,41,28.36,3,26,0,2023-02-07 23:00:00
913,10962,848,12.67,4,20,0,2023-02-08 00:00:00
914,16717,222,10.78,2,5,0,2023-02-08 01:00:00
915,11150,977,42.5,3,45,0,2023-02-08 02:00:00
916,10411,210,64.23,1,21,0,2023-02-08 03:00:00
917,7060,405,161.21,3,34,0,2023-02-08 04:00:00
918,17260,352,60.19,4,37,0,2023-02-08 05:00:00
919,11101,460,19.99,3,8,0,2023-02-08 06:00:00
920,2289,631,128.88,3,11,0,2023-02-08 07:00:00
921,12049,57,115.99,2,30,0,2023-02-08 08:00:00
922,12245,769,36.18,3,36,1,2023-02-08 09:00:00
923,14356,845,46.96,4,22,1,2023-02-08 10:00:00
924,10381,712,44.59,2,11,0,2023-02-08 11:00:00
925,16249,44,39.02,2,9,0,2023-02-08 12:00:00
926,4783,753,30.01,3,48,1,2023-02-08 13:00:00
927,17463,250,226.49,4,33,0,2023-02-08 14:00:00
928,17740,846,129.42,8,15,0,2023-02-08 15:00:00
929,8187,80,30.28,5,32,0,2023-02-08 16:00:00
